[2025-03-29_06:47:49] Total Functions: 170, Hited Functions: 10 [ 5.882353% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_14:23:17] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_14:24:18] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_14:25:19] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_14:26:20] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_14:27:21] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_14:28:22] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_14:29:23] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_14:30:24] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_14:31:25] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_14:32:26] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_14:33:27] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_14:34:28] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_14:35:29] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_14:36:30] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_14:37:31] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_14:38:32] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_14:39:33] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_14:40:34] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_14:41:35] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_14:42:36] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_14:43:37] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_14:44:38] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_14:45:39] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_14:46:40] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_14:47:41] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_14:48:42] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_14:49:43] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_14:50:44] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_14:51:45] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_14:52:46] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_14:53:47] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_14:54:48] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_14:55:49] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_14:56:50] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_14:57:51] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_14:58:52] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_14:59:53] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:00:54] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:01:55] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:02:56] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:03:57] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:04:58] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:05:59] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:07:00] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:08:01] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:09:02] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:10:03] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:11:04] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:12:05] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:13:06] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:14:07] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:15:08] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:16:09] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:17:10] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:18:11] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:19:12] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:20:13] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:21:14] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:22:15] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:23:16] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:24:17] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:25:18] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:26:19] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:27:20] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:28:21] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:29:22] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:30:23] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:31:24] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:32:25] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:33:26] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:34:27] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:35:28] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:36:29] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:37:30] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:38:31] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:39:32] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:40:33] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:41:34] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:42:35] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:43:36] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:44:37] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:45:38] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:46:39] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:47:40] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:48:41] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:49:42] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:50:43] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:51:44] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:52:45] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:53:46] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:54:47] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:55:48] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:56:49] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:57:50] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:58:51] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_15:59:52] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:00:53] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:01:54] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:02:55] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:03:56] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:04:57] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:05:58] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:06:59] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:08:00] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:09:01] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:10:02] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:11:03] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:12:04] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:13:05] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:14:06] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:15:07] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:16:08] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:17:09] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:18:10] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:19:11] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:20:12] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:21:13] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:22:14] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:23:15] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:24:16] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:25:17] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:26:18] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:27:19] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:28:20] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:29:21] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:30:22] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:31:23] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:32:24] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:33:25] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:34:26] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:35:27] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:36:28] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:37:29] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:38:30] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:39:31] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:40:32] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:41:33] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:42:34] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:43:35] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:44:36] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:45:37] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:46:38] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:47:39] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:48:40] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:49:41] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:50:42] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:51:43] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:52:44] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:53:45] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:54:46] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:55:47] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:56:48] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:57:49] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:58:50] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_16:59:51] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:00:52] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:01:53] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:02:54] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:03:55] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:04:56] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:05:57] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:06:58] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:07:59] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:09:00] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:10:01] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:11:02] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:12:03] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:13:04] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:14:05] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:15:06] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:16:07] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:17:08] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:18:09] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:19:10] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:20:11] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:21:12] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:22:13] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:23:14] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:24:15] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:25:16] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:26:17] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:27:18] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:28:19] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:29:20] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:30:21] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:31:22] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:32:23] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:33:24] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:34:25] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:35:26] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:36:27] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:37:28] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:38:29] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:39:30] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:40:31] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:41:32] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:42:33] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:43:34] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:44:35] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:45:36] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:46:37] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:47:38] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:48:39] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:49:40] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:50:41] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:51:42] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:52:43] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:53:44] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:54:45] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:55:46] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:56:47] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:57:48] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:58:49] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_17:59:50] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:00:51] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:01:52] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:02:53] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:03:54] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:04:55] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:05:56] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:06:57] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:07:58] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:08:59] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:10:00] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
